"Hugo_Symbol"	"mut_count"	"missense_mut_count"
"3332"	"ENSG00000226382"	1	0
"3333"	"ENSG00000226418"	1	1
"3334"	"ENSG00000226760"	2	2
"3335"	"ENSG00000226943"	1	1
"3336"	"ENSG00000226997"	1	0
"3337"	"ENSG00000227087"	1	1
"3338"	"ENSG00000227097"	1	1
"3339"	"ENSG00000227385"	1	1
"3340"	"ENSG00000227467"	1	0
"3341"	"ENSG00000227483"	1	1
"3342"	"ENSG00000227561"	2	2
"3343"	"ENSG00000227572"	1	1
"3344"	"ENSG00000228388"	1	0
"3345"	"ENSG00000228443"	1	1
"3346"	"ENSG00000228637"	8	0
"3347"	"ENSG00000228775"	1	1
"3348"	"ENSG00000228868"	1	1
"3349"	"ENSG00000228919"	1	1
"3350"	"ENSG00000229113"	2	2
"3351"	"ENSG00000229292"	1	1
"3352"	"ENSG00000229429"	1	1
"3353"	"ENSG00000229508"	3	0
"3354"	"ENSG00000229721"	1	1
"3355"	"ENSG00000230264"	1	0
"3356"	"ENSG00000230291"	1	1
"3357"	"ENSG00000230626"	1	1
"3358"	"ENSG00000230883"	1	1
"3359"	"ENSG00000231337"	1	0
"3360"	"ENSG00000231452"	1	0
"3361"	"ENSG00000231472"	1	1
"3362"	"ENSG00000231497"	1	1
"3363"	"ENSG00000231938"	1	1
"3364"	"ENSG00000231942"	1	1
"3365"	"ENSG00000231972"	2	2
"3366"	"ENSG00000232067"	1	1
"3367"	"ENSG00000232340"	1	0
"3368"	"ENSG00000232637"	1	0
"3369"	"ENSG00000232660"	1	1
"3370"	"ENSG00000232871"	1	1
"3371"	"ENSG00000233391"	1	0
"3372"	"ENSG00000233422"	2	0
"3373"	"ENSG00000233556"	1	1
"3374"	"ENSG00000233572"	1	0
"3375"	"ENSG00000233696"	1	1
"3376"	"ENSG00000233836"	1	1
"3377"	"ENSG00000234010"	2	0
"3378"	"ENSG00000234444"	2	2
"3379"	"ENSG00000234498"	1	1
"3380"	"ENSG00000234532"	1	1
"3381"	"ENSG00000234719"	3	2
"3382"	"ENSG00000234905"	1	1
"3383"	"ENSG00000234924"	1	0
"3384"	"ENSG00000235297"	3	3
"3385"	"ENSG00000235517"	1	1
"3386"	"ENSG00000235531"	3	0
"3387"	"ENSG00000235766"	2	2
"3388"	"ENSG00000236023"	1	1
"3389"	"ENSG00000236191"	1	0
"3390"	"ENSG00000236421"	2	2
"3391"	"ENSG00000236623"	4	0
"3392"	"ENSG00000236699"	1	1
"3393"	"ENSG00000236791"	1	1
"3394"	"ENSG00000237029"	1	1
"3395"	"ENSG00000237144"	2	0
"3396"	"ENSG00000237362"	2	0
"3397"	"ENSG00000237368"	1	0
"3398"	"ENSG00000237940"	1	0
"3399"	"ENSG00000238105"	1	1
"3400"	"ENSG00000238261"	1	0
"3401"	"ENSG00000238283"	2	2
"3402"	"ENSG00000238421"	2	0
"3403"	"ENSG00000238460"	1	0
"3404"	"ENSG00000238643"	4	0
"3405"	"ENSG00000238657"	1	0
"3406"	"ENSG00000238748"	1	0
"3407"	"ENSG00000238767"	1	0
"3408"	"ENSG00000238802"	1	0
"3409"	"ENSG00000239035"	1	0
"3410"	"ENSG00000239811"	2	2
"3411"	"ENSG00000240720"	2	1
"3412"	"ENSG00000241241"	1	1
"3413"	"ENSG00000241327"	3	0
"3414"	"ENSG00000241581"	1	0
"3415"	"ENSG00000241763"	2	0
"3416"	"ENSG00000242187"	1	0
"3417"	"ENSG00000243372"	1	0
"3418"	"ENSG00000243451"	2	0
"3419"	"ENSG00000243475"	1	0
"3420"	"ENSG00000243979"	1	1
"3421"	"ENSG00000244056"	1	0
"3422"	"ENSG00000244761"	1	0
"3423"	"ENSG00000244764"	1	0
"3424"	"ENSG00000244767"	1	0
"3425"	"ENSG00000244770"	2	0
"3426"	"ENSG00000244781"	1	0
"3427"	"ENSG00000244792"	1	0
"3428"	"ENSG00000244793"	1	0
"3429"	"ENSG00000244797"	1	0
"3430"	"ENSG00000244798"	1	0
"3431"	"ENSG00000244801"	1	0
"3432"	"ENSG00000244813"	1	0
"3433"	"ENSG00000244826"	1	0
"3434"	"ENSG00000244834"	1	0
"3435"	"ENSG00000244841"	1	0
"3436"	"ENSG00000244842"	1	0
"3437"	"ENSG00000244845"	1	0
"3438"	"ENSG00000244855"	1	0
"3439"	"ENSG00000244863"	1	0
"3440"	"ENSG00000244864"	1	0
"3441"	"ENSG00000244890"	1	0
"3442"	"ENSG00000244905"	1	0
"3443"	"ENSG00000244935"	1	0
"3444"	"ENSG00000244937"	1	0
"3445"	"ENSG00000244969"	2	0
"3446"	"ENSG00000244970"	1	0
"3447"	"ENSG00000244974"	1	0
"3448"	"ENSG00000244978"	1	0
"3449"	"ENSG00000244981"	1	0
"3450"	"ENSG00000244983"	1	0
"3451"	"ENSG00000244995"	1	0
"3452"	"ENSG00000245008"	1	0
"3453"	"ENSG00000245013"	1	0
"3454"	"ENSG00000245028"	1	0
"3455"	"ENSG00000245029"	9	0
"3456"	"ENSG00000245038"	2	0
"3457"	"ENSG00000245041"	1	0
"3458"	"ENSG00000245045"	1	0
"3459"	"ENSG00000245055"	2	0
"3460"	"ENSG00000245058"	2	0
"3461"	"ENSG00000245063"	1	0
"3462"	"ENSG00000245087"	1	0
"3463"	"ENSG00000245089"	1	0
"3464"	"ENSG00000245091"	1	0
"3465"	"ENSG00000245094"	1	0
"3466"	"ENSG00000245099"	1	0
"3467"	"ENSG00000245102"	1	0
"3468"	"ENSG00000245106"	1	0
"3469"	"ENSG00000245107"	1	0
"3470"	"ENSG00000245113"	1	0
"3471"	"ENSG00000245115"	1	0
"3472"	"ENSG00000245118"	1	0
"3473"	"ENSG00000245127"	1	0
"3474"	"ENSG00000245145"	1	0
"3475"	"ENSG00000245148"	1	0
"3476"	"ENSG00000245172"	2	0
"3477"	"ENSG00000245173"	1	0
"3478"	"ENSG00000245179"	1	0
"3479"	"ENSG00000245206"	1	0
"3480"	"ENSG00000245214"	2	0
"3481"	"ENSG00000245227"	1	0
"3482"	"ENSG00000245239"	3	0
"3483"	"ENSG00000245250"	2	0
"3484"	"ENSG00000245258"	1	0
"3485"	"ENSG00000245259"	2	0
"3486"	"ENSG00000245272"	2	0
"3487"	"ENSG00000245273"	1	0
"3488"	"ENSG00000245283"	2	0
"3489"	"ENSG00000245285"	1	0
"3490"	"ENSG00000245306"	1	0
"3491"	"ENSG00000245308"	1	0
"3492"	"ENSG00000245309"	1	0
"3493"	"ENSG00000245321"	1	0
"3494"	"ENSG00000245326"	1	0
"3495"	"ENSG00000245330"	1	0
"3496"	"ENSG00000245346"	2	0
"3497"	"ENSG00000245347"	1	0
"3498"	"ENSG00000245358"	3	0
"3499"	"ENSG00000245360"	2	0
"3500"	"ENSG00000245369"	1	0
"3501"	"ENSG00000245378"	1	0
"3502"	"ENSG00000245391"	1	0
"3503"	"ENSG00000245393"	2	0
"3504"	"ENSG00000245399"	1	0
"3505"	"ENSG00000245402"	1	0
"3506"	"ENSG00000245415"	1	0
"3507"	"ENSG00000245429"	1	0
"3508"	"ENSG00000245432"	2	0
"3509"	"ENSG00000245434"	1	0
"3510"	"ENSG00000245441"	1	0
"3511"	"ENSG00000245444"	1	0
"3512"	"ENSG00000245461"	2	0
"3513"	"ENSG00000245471"	1	0
"3514"	"ENSG00000245472"	2	0
"3515"	"ENSG00000245476"	3	0
"3516"	"ENSG00000245482"	1	0
"3517"	"ENSG00000245496"	6	0
"3518"	"ENSG00000245505"	1	0
"3519"	"ENSG00000245513"	1	0
"3520"	"ENSG00000245520"	4	0
"3521"	"ENSG00000245527"	1	0
"3522"	"ENSG00000245537"	1	0
"3523"	"ENSG00000245549"	35	0
"3524"	"ENSG00000245555"	1	0
"3525"	"ENSG00000245557"	2	0
"3526"	"ENSG00000245561"	1	0
"3527"	"ENSG00000245567"	1	0
"3528"	"ENSG00000245569"	2	0
"3529"	"ENSG00000245570"	1	0
"3530"	"ENSG00000245574"	1	0
"3531"	"ENSG00000245584"	3	0
"3532"	"ENSG00000245593"	1	0
"3533"	"ENSG00000245602"	2	0
"3534"	"ENSG00000245609"	1	0
"3535"	"ENSG00000245620"	2	0
"3536"	"ENSG00000245635"	1	0
"3537"	"ENSG00000245636"	1	0
"3538"	"ENSG00000245648"	1	0
"3539"	"ENSG00000245658"	2	0
"3540"	"ENSG00000245660"	1	0
"3541"	"ENSG00000245666"	1	0
"3542"	"ENSG00000245669"	1	0
"3543"	"ENSG00000245670"	2	0
"3544"	"ENSG00000245672"	1	0
"3545"	"ENSG00000245676"	1	0
"3546"	"ENSG00000245681"	1	0
"3547"	"ENSG00000245689"	1	0
"3548"	"ENSG00000245698"	3	0
"3549"	"ENSG00000245747"	1	0
"3550"	"ENSG00000245753"	1	0
"3551"	"ENSG00000245772"	1	0
"3552"	"ENSG00000245808"	1	0
"3553"	"ENSG00000245818"	1	0
"3554"	"ENSG00000245838"	3	0
"3555"	"ENSG00000245841"	1	0
"3556"	"ENSG00000245852"	1	0
"3557"	"ENSG00000245853"	1	0
"3558"	"ENSG00000245859"	2	0
"3559"	"ENSG00000245862"	1	0
"3560"	"ENSG00000245868"	2	0
"3561"	"ENSG00000245882"	1	0
"3562"	"ENSG00000245883"	1	0
"3563"	"ENSG00000245894"	1	0
"3564"	"ENSG00000245898"	3	0
"3565"	"ENSG00000245900"	1	0
"3566"	"ENSG00000245908"	1	0
"3567"	"ENSG00000245911"	1	0
"3568"	"ENSG00000245914"	3	0
"3569"	"ENSG00000245922"	1	0
"3570"	"ENSG00000245925"	1	0
"3571"	"ENSG00000245928"	1	0
"3572"	"ENSG00000245929"	1	0
"3573"	"ENSG00000245932"	3	0
"3574"	"ENSG00000245945"	1	0
"3575"	"ENSG00000245948"	1	0
"3576"	"ENSG00000245951"	1	0
"3577"	"ENSG00000245954"	3	0
"3578"	"ENSG00000245963"	1	0
"3579"	"ENSG00000245974"	1	0
"3580"	"ENSG00000245979"	1	0
"3581"	"ENSG00000245982"	1	0
"3582"	"ENSG00000245986"	1	0
"3583"	"ENSG00000245987"	1	0
"3584"	"ENSG00000245997"	1	0
"3585"	"ENSG00000245999"	1	0
"3586"	"ENSG00000246002"	1	0
"3587"	"ENSG00000246005"	1	0
"3588"	"ENSG00000246010"	2	0
"3589"	"ENSG00000246015"	3	0
"3590"	"ENSG00000246022"	1	0
"3591"	"ENSG00000246026"	2	0
"3592"	"ENSG00000246034"	1	0
"3593"	"ENSG00000246051"	1	0
"3594"	"ENSG00000246055"	2	0
"3595"	"ENSG00000246060"	2	0
"3596"	"ENSG00000246072"	1	0
"3597"	"ENSG00000246080"	2	0
"3598"	"ENSG00000246087"	1	0
"3599"	"ENSG00000246091"	2	0
"3600"	"ENSG00000246098"	2	0
"3601"	"ENSG00000246102"	1	0
"3602"	"ENSG00000246106"	1	0
"3603"	"ENSG00000246115"	1	0
"3604"	"ENSG00000246131"	1	0
"3605"	"ENSG00000246132"	2	0
"3606"	"ENSG00000246141"	2	0
"3607"	"ENSG00000246150"	1	0
"3608"	"ENSG00000246153"	1	0
"3609"	"ENSG00000246155"	1	0
"3610"	"ENSG00000246194"	1	0
"3611"	"ENSG00000246198"	1	0
"3612"	"ENSG00000246216"	1	0
"3613"	"ENSG00000246221"	1	0
"3614"	"ENSG00000246235"	1	0
"3615"	"ENSG00000246238"	1	0
"3616"	"ENSG00000246242"	1	0
"3617"	"ENSG00000246262"	1	0
"3618"	"ENSG00000246267"	1	0
"3619"	"ENSG00000246271"	1	0
"3620"	"ENSG00000246282"	3	0
"3621"	"ENSG00000246284"	1	0
"3622"	"ENSG00000246291"	1	0
"3623"	"ENSG00000246292"	1	0
"3624"	"ENSG00000246297"	1	0
"3625"	"ENSG00000246300"	2	0
"3626"	"ENSG00000246304"	2	0
"3627"	"ENSG00000246305"	1	0
"3628"	"ENSG00000246308"	1	0
"3629"	"ENSG00000246310"	1	0
"3630"	"ENSG00000246314"	1	0
"3631"	"ENSG00000246325"	1	0
"3632"	"ENSG00000246337"	1	0
"3633"	"ENSG00000246365"	3	0
"3634"	"ENSG00000246367"	5	0
"3635"	"ENSG00000246368"	4	0
"3636"	"ENSG00000246385"	3	0
"3637"	"ENSG00000246387"	1	0
"3638"	"ENSG00000246407"	5	0
"3639"	"ENSG00000246421"	1	0
"3640"	"ENSG00000246426"	1	0
"3641"	"ENSG00000246434"	1	0
"3642"	"ENSG00000246436"	1	0
"3643"	"ENSG00000246438"	1	0
"3644"	"ENSG00000246452"	1	0
"3645"	"ENSG00000246457"	1	0
"3646"	"ENSG00000246466"	1	0
"3647"	"ENSG00000246470"	1	0
"3648"	"ENSG00000246474"	1	0
"3649"	"ENSG00000246477"	2	0
"3650"	"ENSG00000246486"	1	0
"3651"	"ENSG00000246489"	1	0
"3652"	"ENSG00000246490"	2	0
"3653"	"ENSG00000246495"	1	0
"3654"	"ENSG00000246512"	3	0
"3655"	"ENSG00000246515"	1	0
"3656"	"ENSG00000246528"	1	0
"3657"	"ENSG00000246538"	1	0
"3658"	"ENSG00000246539"	1	0
"3659"	"ENSG00000246542"	1	0
"3660"	"ENSG00000246564"	1	0
"3661"	"ENSG00000246566"	1	0
"3662"	"ENSG00000246575"	2	0
"3663"	"ENSG00000246580"	1	0
"3664"	"ENSG00000246587"	2	0
"3665"	"ENSG00000246591"	1	0
"3666"	"ENSG00000246594"	1	0
"3667"	"ENSG00000246596"	1	0
"3668"	"ENSG00000246609"	1	0
"3669"	"ENSG00000246620"	1	0
"3670"	"ENSG00000246624"	1	0
"3671"	"ENSG00000246636"	1	0
"3672"	"ENSG00000246637"	2	0
"3673"	"ENSG00000246643"	1	0
"3674"	"ENSG00000246645"	1	0
"3675"	"ENSG00000246652"	2	0
"3676"	"ENSG00000246655"	1	0
"3677"	"ENSG00000246660"	1	0
"3678"	"ENSG00000246667"	2	0
"3679"	"ENSG00000246676"	1	0
"3680"	"ENSG00000246680"	1	0
"3681"	"ENSG00000246681"	2	0
"3682"	"ENSG00000246683"	1	0
"3683"	"ENSG00000246692"	1	0
"3684"	"ENSG00000246693"	1	0
"3685"	"ENSG00000246718"	1	0
"3686"	"ENSG00000246721"	2	0
"3687"	"ENSG00000246730"	1	0
"3688"	"ENSG00000246753"	1	0
"3689"	"ENSG00000246763"	1	0
"3690"	"ENSG00000246767"	2	0
"3691"	"ENSG00000246772"	1	0
"3692"	"ENSG00000246782"	2	0
"3693"	"ENSG00000246785"	1	0
"3694"	"ENSG00000246791"	1	0
"3695"	"ENSG00000246805"	1	0
"3696"	"ENSG00000246806"	1	0
"3697"	"ENSG00000246812"	1	0
"3698"	"ENSG00000246814"	1	0
"3699"	"ENSG00000246815"	1	0
"3700"	"ENSG00000246830"	2	0
"3701"	"ENSG00000246848"	1	0
"3702"	"ENSG00000246858"	1	0
"3703"	"ENSG00000246861"	2	0
"3704"	"ENSG00000246890"	2	0
"3705"	"ENSG00000246895"	1	0
"3706"	"ENSG00000246904"	2	0
"3707"	"ENSG00000246919"	1	0
"3708"	"ENSG00000246925"	1	0
"3709"	"ENSG00000246926"	1	0
"3710"	"ENSG00000246928"	1	0
"3711"	"ENSG00000246934"	1	0
"3712"	"ENSG00000246938"	1	0
"3713"	"ENSG00000246942"	1	0
"3714"	"ENSG00000246950"	2	0
"3715"	"ENSG00000246964"	1	0
"3716"	"ENSG00000246966"	4	0
"3717"	"ENSG00000246967"	1	0
"3718"	"ENSG00000246975"	1	0
"3719"	"ENSG00000246983"	2	0
"3720"	"ENSG00000246985"	1	0
"3721"	"ENSG00000246992"	1	0
"3722"	"ENSG00000247002"	2	0
"3723"	"ENSG00000247007"	2	0
"3724"	"ENSG00000247011"	1	0
"3725"	"ENSG00000247013"	1	0
"3726"	"ENSG00000247018"	1	0
"3727"	"ENSG00000247043"	1	0
"3728"	"ENSG00000247049"	1	0
"3729"	"ENSG00000247051"	1	0
"3730"	"ENSG00000247060"	2	0
"3731"	"ENSG00000247066"	1	0
"3732"	"ENSG00000247076"	1	0
"3733"	"ENSG00000247078"	1	0
"3734"	"ENSG00000247089"	2	0
"3735"	"ENSG00000247093"	1	0
"3736"	"ENSG00000247101"	1	0
"3737"	"ENSG00000247116"	1	0
"3738"	"ENSG00000247132"	1	0
"3739"	"ENSG00000247139"	1	0
"3740"	"ENSG00000247143"	1	0
"3741"	"ENSG00000247145"	2	0
"3742"	"ENSG00000247151"	1	0
"3743"	"ENSG00000247161"	1	0
"3744"	"ENSG00000247165"	2	0
"3745"	"ENSG00000247170"	1	0
"3746"	"ENSG00000247175"	1	0
"3747"	"ENSG00000247177"	2	0
"3748"	"ENSG00000247188"	1	0
"3749"	"ENSG00000247200"	1	0
"3750"	"ENSG00000247201"	2	0
"3751"	"ENSG00000247210"	2	0
"3752"	"ENSG00000247216"	2	0
"3753"	"ENSG00000247228"	1	0
"3754"	"ENSG00000247252"	2	0
"3755"	"ENSG00000247256"	3	0
"3756"	"ENSG00000247257"	1	0
"3757"	"ENSG00000247277"	1	0
"3758"	"ENSG00000247293"	1	0
"3759"	"ENSG00000247300"	2	0
"3760"	"ENSG00000247325"	1	0
"3761"	"ENSG00000247337"	1	0
"3762"	"ENSG00000247354"	1	0
"3763"	"ENSG00000247356"	2	0
"3764"	"ENSG00000247357"	1	0
"3765"	"ENSG00000247363"	2	0
"3766"	"ENSG00000247366"	1	0
"3767"	"ENSG00000247383"	2	0
"3768"	"ENSG00000247396"	1	0
"3769"	"ENSG00000247397"	2	0
"3770"	"ENSG00000247408"	1	0
"3771"	"ENSG00000247417"	1	0
"3772"	"ENSG00000247418"	1	0
"3773"	"ENSG00000247428"	1	0
"3774"	"ENSG00000247446"	1	0
"3775"	"ENSG00000247455"	1	0
"3776"	"ENSG00000247459"	1	0
"3777"	"ENSG00000247469"	1	0
"3778"	"ENSG00000247481"	1	0
"3779"	"ENSG00000247484"	1	0
"3780"	"ENSG00000247485"	2	0
"3781"	"ENSG00000247509"	2	0
"3782"	"ENSG00000247515"	1	0
"3783"	"ENSG00000247516"	2	0
"3784"	"ENSG00000247524"	1	0
"3785"	"ENSG00000247526"	1	0
"3786"	"ENSG00000247527"	1	0
"3787"	"ENSG00000247546"	1	0
"3788"	"ENSG00000247548"	2	0
"3789"	"ENSG00000247565"	1	0
"3790"	"ENSG00000247570"	3	0
"3791"	"ENSG00000247572"	1	0
"3792"	"ENSG00000247584"	1	0
"3793"	"ENSG00000247594"	1	0
"3794"	"ENSG00000247599"	1	0
"3795"	"ENSG00000247611"	1	0
"3796"	"ENSG00000247613"	1	0
"3797"	"ENSG00000247626"	1	0
"3798"	"ENSG00000247630"	1	0
"3799"	"ENSG00000247634"	2	0
"3800"	"ENSG00000247661"	2	0
"3801"	"ENSG00000247665"	1	0
"3802"	"ENSG00000247666"	1	0
"3803"	"ENSG00000247667"	2	0
"3804"	"ENSG00000247673"	1	0
"3805"	"ENSG00000247682"	2	0
"3806"	"ENSG00000247686"	1	0
"3807"	"ENSG00000247691"	1	0
"3808"	"ENSG00000247699"	1	0
"3809"	"ENSG00000247702"	1	0
"3810"	"ENSG00000247713"	1	0
"3811"	"ENSG00000247718"	1	0
"3812"	"ENSG00000247737"	1	0
"3813"	"ENSG00000247742"	3	0
"3814"	"ENSG00000247756"	1	0
"3815"	"ENSG00000247757"	1	0
"3816"	"ENSG00000247765"	12	0
"3817"	"ENSG00000247770"	3	0
"3818"	"ENSG00000247772"	17	0
"3819"	"ENSG00000247773"	1	0
"3820"	"ENSG00000247787"	1	0
"3821"	"ENSG00000247788"	1	0
"3822"	"ENSG00000247791"	3	0
"3823"	"ENSG00000247798"	1	0
"3824"	"ENSG00000247803"	1	0
"3825"	"ENSG00000247816"	1	0
"3826"	"ENSG00000247820"	1	0
"3827"	"ENSG00000247823"	1	0
"3828"	"ENSG00000247827"	1	0
"3829"	"ENSG00000247849"	1	0
"3830"	"ENSG00000247865"	1	0
"3831"	"ENSG00000247866"	3	0
"3832"	"ENSG00000247869"	2	0
"3833"	"ENSG00000247875"	1	0
"3834"	"ENSG00000247884"	1	0
"3835"	"ENSG00000247900"	1	0
"3836"	"ENSG00000247905"	1	0
"3837"	"ENSG00000247908"	1	0
"3838"	"ENSG00000247909"	1	0
"3839"	"ENSG00000247918"	1	0
"3840"	"ENSG00000247932"	1	0
"3841"	"ENSG00000247937"	1	0
"3842"	"ENSG00000247942"	2	0
"3843"	"ENSG00000247947"	1	0
"3844"	"ENSG00000247963"	1	0
"3845"	"ENSG00000247966"	4	0
"3846"	"ENSG00000247967"	1	0
"3847"	"ENSG00000247972"	1	0
"3848"	"ENSG00000247987"	1	0
"3849"	"ENSG00000247994"	1	0
"3850"	"ENSG00000248004"	1	0
"3851"	"ENSG00000248007"	1	0
"3852"	"ENSG00000248021"	1	0
"3853"	"ENSG00000248029"	1	0
"3854"	"ENSG00000248034"	1	0
"3855"	"ENSG00000248035"	1	0
"3856"	"ENSG00000248064"	1	0
"3857"	"ENSG00000248072"	1	0
"3858"	"ENSG00000248078"	1	0
"3859"	"ENSG00000248081"	1	0
"3860"	"ENSG00000248084"	2	0
"3861"	"ENSG00000248090"	1	0
"3862"	"ENTHD1"	2	1
"3863"	"ENTPD1"	2	1
"3864"	"ENTPD2"	2	2
"3865"	"ENTPD4"	2	2
"3866"	"ENTPD6"	1	1
"3867"	"ENTPD7"	3	2
"3868"	"EOMES"	1	1
"3869"	"EP300"	3	1
"3870"	"EP400"	2	2
"3871"	"EP400NL"	1	1
"3872"	"EPAS1"	4	3
"3873"	"EPB41"	1	1
"3874"	"EPB41L1"	4	3
"3875"	"EPB41L2"	2	1
"3876"	"EPB41L3"	3	3
"3877"	"EPB41L4A"	4	2
"3878"	"EPB41L4B"	1	0
"3879"	"EPB41L5"	2	2
"3880"	"EPB49"	1	1
"3881"	"EPC1"	2	1
"3882"	"EPC2"	1	1
"3883"	"EPHA1"	2	2
"3884"	"EPHA10"	1	1
"3885"	"EPHA2"	2	2
"3886"	"EPHA3"	2	1
"3887"	"EPHA4"	1	1
"3888"	"EPHA5"	6	6
"3889"	"EPHA6"	2	2
"3890"	"EPHA7"	3	3
"3891"	"EPHA8"	1	1
"3892"	"EPHB1"	4	4
"3893"	"EPHB2"	2	2
"3894"	"EPHB3"	2	2
"3895"	"EPHB4"	2	2
"3896"	"EPHB6"	2	2
"3897"	"EPHX1"	1	1
"3898"	"EPM2AIP1"	3	2
"3899"	"EPN2"	1	0
"3900"	"EPN3"	3	2
"3901"	"EPOR"	2	2
"3902"	"EPPK1"	1	1
"3903"	"EPRS"	2	1
"3904"	"EPS15"	2	2
"3905"	"EPS8"	3	2
"3906"	"EPS8L1"	6	5
"3907"	"EPS8L3"	1	1
"3908"	"EPX"	1	1
"3909"	"ERAP1"	1	1
"3910"	"ERAP2"	1	1
"3911"	"ERBB2"	7	7
"3912"	"ERBB2IP"	4	3
"3913"	"ERBB3"	9	8
"3914"	"ERBB4"	6	6
"3915"	"ERC1"	2	2
"3916"	"ERC2"	2	2
"3917"	"ERCC1"	1	0
"3918"	"ERCC3"	2	2
"3919"	"ERCC4"	1	1
"3920"	"ERCC5"	4	4
"3921"	"ERCC6"	6	6
"3922"	"ERCC6L"	3	3
"3923"	"ERCC8"	1	1
"3924"	"ERF"	1	1
"3925"	"ERG"	2	2
"3926"	"ERGIC1"	2	1
"3927"	"ERI2"	1	1
"3928"	"ERLEC1"	1	1
"3929"	"ERMAP"	3	3
"3930"	"ERMP1"	1	1
"3931"	"ERN1"	2	1
"3932"	"ERN2"	4	4
"3933"	"ERO1L"	3	3
"3934"	"ERO1LB"	1	1
"3935"	"ERP29"	2	2
"3936"	"ERV3"	2	2
"3937"	"ERVFRDE1"	1	1
"3938"	"ERVWE1"	2	2
"3939"	"ESAM"	2	2
"3940"	"ESCO1"	3	2
"3941"	"ESD"	1	1
"3942"	"ESF1"	1	1
"3943"	"ESPL1"	7	5
"3944"	"ESPN"	1	1
"3945"	"ESPNL"	1	1
"3946"	"ESPNP"	1	0
"3947"	"ESR1"	2	1
"3948"	"ESR2"	2	2
"3949"	"ESRP1"	1	1
"3950"	"ESRP2"	2	2
"3951"	"ESRRB"	1	1
"3952"	"ESRRG"	5	3
"3953"	"ESX1"	1	1
"3954"	"ESYT1"	5	5
"3955"	"ESYT2"	1	1
"3956"	"ESYT3"	3	3
"3957"	"ETAA1"	1	1
"3958"	"ETF1"	2	1
"3959"	"ETFB"	1	1
"3960"	"ETNK1"	3	3
"3961"	"ETNK2"	1	1
"3962"	"ETS1"	3	3
"3963"	"ETS2"	4	4
"3964"	"ETV1"	2	2
"3965"	"ETV3"	2	2
"3966"	"ETV5"	1	0
"3967"	"ETV6"	2	2
"3968"	"ETV7"	1	1
"3969"	"EVC"	1	1
"3970"	"EVC2"	1	1
"3971"	"EVI5"	2	2
"3972"	"EVPL"	7	7
"3973"	"EWSR1"	3	1
"3974"	"EXD2"	1	1
"3975"	"EXD3"	3	3
"3976"	"EXO1"	2	2
"3977"	"EXOC1"	2	2
"3978"	"EXOC2"	2	2
"3979"	"EXOC3"	2	2
"3980"	"EXOC4"	2	2
"3981"	"EXOC5"	1	1
"3982"	"EXOC6"	3	2
"3983"	"EXOC6B"	1	1
"3984"	"EXOC7"	2	2
"3985"	"EXOSC10"	1	1
"3986"	"EXPH5"	5	5
"3987"	"EXT1"	5	2
"3988"	"EXT2"	2	2
"3989"	"EXTL3"	3	2
"3990"	"EYA1"	3	2
"3991"	"EYA2"	1	1
"3992"	"EYA3"	1	1
"3993"	"EYA4"	1	1
"3994"	"EYS"	11	10
"3995"	"EZH1"	1	1
"3996"	"EZH2"	1	0
"3997"	"EZR"	2	1
"3998"	"F11R"	1	1
"3999"	"F12"	1	1
"4000"	"F13A1"	3	3
"4001"	"F2"	3	3
"4002"	"F2R"	2	2
"4003"	"F2RL2"	1	1
"4004"	"F5"	11	10
"4005"	"F7"	1	1
"4006"	"F8"	1	1
"4007"	"F9"	1	1
"4008"	"FAAH"	3	3
"4009"	"FABP1"	1	1
"4010"	"FABP2"	1	1
"4011"	"FABP4"	1	0
"4012"	"FABP6"	1	1
"4013"	"FABP9"	1	1
"4014"	"FADS2"	4	4
"4015"	"FAF2"	1	1
"4016"	"FAH"	1	1
"4017"	"FAHD2A"	1	1
"4018"	"FAM102A"	1	1
"4019"	"FAM102B"	1	1
"4020"	"FAM107A"	1	1
"4021"	"FAM107B"	1	1
"4022"	"FAM108A1"	2	2
"4023"	"FAM110A"	1	1
"4024"	"FAM111A"	3	1
"4025"	"FAM111B"	1	0
"4026"	"FAM113B"	3	3
"4027"	"FAM114A1"	2	2
"4028"	"FAM114A2"	4	4
"4029"	"FAM115A"	1	1
"4030"	"FAM115C"	1	1
"4031"	"FAM116A"	3	2
"4032"	"FAM116B"	3	3
"4033"	"FAM117B"	3	2
"4034"	"FAM118B"	1	1
"4035"	"FAM120A"	1	0
"4036"	"FAM120B"	1	0
"4037"	"FAM120C"	3	3
"4038"	"FAM122B"	2	2
"4039"	"FAM122C"	1	1
"4040"	"FAM123B"	7	7
"4041"	"FAM124A"	3	3
"4042"	"FAM124B"	2	2
"4043"	"FAM127B"	1	1
"4044"	"FAM129A"	1	0
"4045"	"FAM129B"	3	3
"4046"	"FAM129C"	3	3
"4047"	"FAM131A"	1	1
"4048"	"FAM131B"	2	2
"4049"	"FAM131C"	1	1
"4050"	"FAM133A"	1	1
"4051"	"FAM134C"	3	0
"4052"	"FAM135A"	2	1
"4053"	"FAM135B"	4	2
"4054"	"FAM136A"	1	1
"4055"	"FAM13A"	1	1
"4056"	"FAM13B"	3	3
"4057"	"FAM13C"	1	0
"4058"	"FAM149A"	1	1
"4059"	"FAM149B1"	2	2
"4060"	"FAM150B"	1	1
"4061"	"FAM151A"	2	2
"4062"	"FAM154A"	1	1
